Kepler_ID,period,transit_depth,transit_duration,flux_std,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
4732015,123.9171703540553,0.0102428755107751,0.5,0.0039580738485469,4732015,K05076.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.938857507,132.206796,1.217,3.98767,12960.3,1148.7,6867.0,526061.85,962.6,1,q1_q17_dr25_tce,4217.0,1.656,27.676,286.8252,39.802509,10.147,0
4735826,634.5163941925451,0.0009050657357743,5.25,0.0001745434408275,4735826,K03184.01,Kepler-1972 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.545922037,134.4902954,0.625,4.0329,22.2,0.68,1084.0,326.67,13.4,1,q1_q17_dr25_tce,5788.0,4.178,1.376,288.39529,39.872627,11.158,1
4735826,634.5163941925451,0.0009050657357743,5.25,0.0001745434408275,4735826,K03184.03,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.02018903,134.84387,0.505,3.616,18.5,0.6,1337.0,754.66,14.4,2,q1_q17_dr25_tce,5788.0,4.178,1.376,288.39529,39.872627,11.158,1
4736208,63.68747568031715,0.2174006684702126,0.5,0.026364179521312,4736208,K06439.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,63.68192888,167.547736,0.583,12.6047,341717.0,71.45,486.0,13.15,963.5,1,q1_q17_dr25_tce,5979.0,4.386,1.054,288.53741,39.83408,14.995,0
4736569,20.421040028233733,0.0118891804277024,10.0,0.0100531948077285,4736569,K01996.01,Kepler-1042 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.13200555,132.91155,0.03,3.1683,911.6,1.67,574.0,25.66,37.6,1,q1_q17_dr25_tce,4777.0,4.689,0.561,288.66891,39.824009,15.629,1
4736569,20.421040028233733,0.0118891804277024,10.0,0.0100531948077285,4736569,K01996.02,,CANDIDATE,CANDIDATE,0.95,0,0,0,0,7.07394528,136.64371,0.277,2.319,228.3,0.84,647.0,41.43,9.5,2,q1_q17_dr25_tce,4777.0,4.689,0.561,288.66891,39.824009,15.629,1
4736644,609.6828675963617,0.0005963737605495,7.65,0.0004293428533072,4736644,K03330.01,Kepler-1470 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,16.2951259,144.80425,0.494,3.678,197.9,1.15,574.0,25.59,13.0,1,q1_q17_dr25_tce,4915.0,4.512,0.812,288.69501,39.883202,15.061,1
4737267,28.57348091729615,0.1923919058486805,0.5,0.0613756432234217,4737267,K06117.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.524076544,134.803805,0.313,10.4891,198399.0,151.0,1390.0,882.28,1942.5,1,q1_q17_dr25_tce,5180.0,3.428,3.371,288.91531,39.804981,15.145,0
4737302,28.36594955016645,0.0537078423141329,0.5,0.0148237045022619,4737302,K06441.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.455586047,133.670388,0.791,8.42272,115171.0,178.47,1972.0,3576.17,1876.9,1,q1_q17_dr25_tce,7221.0,3.488,4.24,288.92667,39.81179,11.554,0
4738095,31.14506939252806,4.995496035402136e-05,10.0,0.0001665960998434,4738095,K08096.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,309.933134,141.9846,0.73,7.165,176.1,1.8,319.0,2.43,8.3,1,q1_q17_dr25_tce,6299.0,4.325,1.262,289.16815,39.829182,13.147,0
4739194,98.47482382193084,0.2540068272711228,0.5,0.0941529466710796,4739194,K06442.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.246585716,132.0206985,0.427,4.62051,406770.0,81.28,1992.0,3709.26,2165.3,1,q1_q17_dr25_tce,6440.0,4.369,1.183,289.52148,39.862438,14.283,0
4739565,282.52165956591136,0.0008976014533884,0.5,0.0002106507705898,4739565,K06443.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.898932836,131.81613,0.565,2.437,61.1,1.51,2489.0,9056.7,22.3,1,q1_q17_dr25_tce,5712.0,3.959,1.872,289.63968,39.899761,14.173,0
4740676,79.43644298483025,0.066647771570612,0.5,0.0158082646201047,4740676,K06119.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.454241684,131.711253,0.505,4.69505,88194.9,75.11,2010.0,3867.02,6581.3,1,q1_q17_dr25_tce,6562.0,3.822,2.433,289.96436,39.811352,13.198,0
4740688,34.10378962068712,0.0029296131339483,5.25,0.0032290987458935,4740688,K06444.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.45423296,131.71294,0.893,2.965,149.8,0.95,743.0,71.74,10.2,1,q1_q17_dr25_tce,4186.0,4.662,0.635,289.96838,39.815739,15.726,0
4741126,24.136060302582816,0.0001201088358962,10.0,0.0007832285588171,4741126,K01534.01,Kepler-887 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.4222447,146.9837,0.059,6.22,189.3,1.78,785.0,89.74,34.7,1,q1_q17_dr25_tce,6119.0,4.274,1.299,290.09082,39.81699,13.47,1
4741126,24.136060302582816,0.0001201088358962,10.0,0.0007832285588171,4741126,K01534.02,Kepler-887 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,7.63846084,138.24557,0.405,3.957,71.7,1.12,1089.0,333.3,16.6,2,q1_q17_dr25_tce,6119.0,4.274,1.299,290.09082,39.81699,13.47,1
4742188,395.88563609443656,0.0004180980790616,5.25,0.000362795954772,4742188,K07703.01,,CANDIDATE,CANDIDATE,0.255,0,0,0,0,413.51856,374.3587,0.019,10.395,391.1,1.96,254.0,0.98,7.9,1,q1_q17_dr25_tce,6031.0,4.45,0.992,290.38721,39.829941,15.106,1
4742414,30.91668605786169,0.0026165932307024,0.5,0.000698858529326,4742414,K00631.01,Kepler-628 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,15.458056682,173.782454,0.05,8.79536,4253.2,9.11,871.0,136.4,1055.9,1,q1_q17_dr25_tce,5868.0,4.169,1.407,290.44928,39.854801,13.398,1
4742420,27.024446508131696,9.353806984794204e-05,10.0,0.0005097504637151,4742420,K06120.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,90.097375,143.8471,0.042,12.697,282.6,1.7,430.0,8.05,11.5,1,q1_q17_dr25_tce,6116.0,4.444,1.008,290.45026,39.862011,15.416,1
4742452,472.2447005072991,0.0003998613274158,5.25,0.0003784268602624,4742452,K07704.01,,CANDIDATE,CANDIDATE,0.937,0,0,0,0,5.4398033,135.1594,0.136,3.256,85.5,1.0,1112.0,361.47,8.4,1,q1_q17_dr25_tce,6108.0,4.43,1.08,290.46088,39.837212,14.829,1
4743508,225.3160383217661,0.0566773607734789,0.5,0.0134325933305704,4743508,K03572.01,,CANDIDATE,CANDIDATE,0.692,0,1,0,0,2.086076372,133.416141,13.376,2.4032,58858.0,1543.74,1645.0,1728.2,159.3,1,q1_q17_dr25_tce,6124.0,4.265,1.119,290.81393,39.819061,14.554,1
4743513,22.288477411984395,0.0018125644440158,10.0,0.0024460595118792,4743513,K00024.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.086075752,170.965627,0.914,2.2647,3657.8,10.3,1845.0,2747.42,102.2,1,q1_q17_dr25_tce,6131.0,4.071,1.417,290.8154,39.819469,12.963,0
4750341,42.75449436905755,0.0001876144225733,2.9000000000000004,0.0004113636017954,4750341,K04884.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.97515457,132.6578,0.027,2.633,66.1,0.92,1504.0,1207.0,9.2,1,q1_q17_dr25_tce,5571.0,4.31,1.145,292.8699,39.844429,14.878,0
4750669,20.402416006082884,0.0022899900443758,10.0,0.0032298844301545,4750669,K04649.01,,CANDIDATE,CANDIDATE,0.842,0,0,0,0,3.38419892,131.9355,0.176,1.485,228.2,1.2,1074.0,313.79,11.5,1,q1_q17_dr25_tce,5613.0,4.581,0.795,292.96661,39.899639,15.446,1
4751083,40.79399097744927,0.0116698997075034,0.5,0.0058747296030197,4751083,K03691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.532416322,135.6589,1.183,3.2864,34953.0,62.25,1328.0,735.27,175.6,1,q1_q17_dr25_tce,6306.0,4.283,1.281,293.08649,39.801788,16.028,0
4752451,310.47565450093924,0.0011339859362015,5.25,0.0004836751228095,4752451,K00109.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,6.41496453,132.86482,1.187,3.9015,201.2,25.79,1153.0,417.97,53.1,1,q1_q17_dr25_tce,6170.0,4.259,1.183,293.45428,39.803928,12.385,0
4753561,641.2663845889253,0.0076506055019774,7.65,0.0023595801896229,4753561,K05996.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,4.944927575,131.61124,1.215,3.4648,1028.7,19.43,728.0,66.56,62.5,1,q1_q17_dr25_tce,4428.0,4.59,0.701,293.73715,39.825859,14.928,0
4753988,248.4384646079172,0.1334110088372697,0.5,0.0120892485045327,4753988,K06445.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.304451735,135.0252768,1.013,4.09326,143628.0,59.02,931.0,177.19,2096.8,1,q1_q17_dr25_tce,6024.0,4.523,0.9,293.8439,39.87542,14.989,0
4757331,25.976300122024625,0.0204031733664642,0.5,0.0120034344413506,4757331,K06446.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.181046137,132.122922,1.165,2.6923,52609.0,37.78,1389.0,878.27,324.4,1,q1_q17_dr25_tce,5229.0,4.58,0.692,294.68542,39.83176,15.725,0
4757437,570.3892683377447,0.000351221841577,10.0,0.0003242183560996,4757437,K00497.01,Kepler-168 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.19322809,175.6096,0.005,5.0036,585.7,2.94,862.0,130.35,50.9,1,q1_q17_dr25_tce,5946.0,4.309,1.223,294.71017,39.8251,14.606,1
4757437,570.3892683377447,0.000351221841577,10.0,0.0003242183560996,4757437,K00497.02,Kepler-168 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,4.42535097,134.56312,0.177,3.504,179.0,1.63,1240.0,559.22,22.1,2,q1_q17_dr25_tce,5946.0,4.309,1.223,294.71017,39.8251,14.606,1
4758350,462.1470440865369,0.0002318176639332,5.25,0.0002673644157604,4758350,K06447.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.120997701,131.48486,1.114,11.243,145.6,66.58,3992.0,60096.61,58.1,1,q1_q17_dr25_tce,6720.0,3.373,4.845,294.93198,39.81242,12.964,0
4758368,22.49747150290913,0.0151200256050052,0.5,0.0098693552811887,4758368,K06448.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.874967748,132.701553,0.817,10.0159,31525.9,378.99,4440.0,91765.97,1566.6,1,q1_q17_dr25_tce,4588.0,2.232,18.328,294.93637,39.852482,10.805,0
4760478,287.2560509337944,0.0039767188809392,0.5,0.0007579632228004,4760478,K05084.01,Kepler-1625 b,CONFIRMED,CANDIDATE,0.988,0,0,0,0,287.377314,348.83318,0.015,18.821,4376.9,11.67,350.0,3.56,60.4,1,q1_q17_dr25_tce,5548.0,3.964,1.793,295.42935,39.886539,15.756,1
4760746,105.4747041609949,0.0098303593894557,0.5,0.0016455257722333,4760746,K01455.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.068060768,363.549714,0.88,3.3011,19387.0,16.43,742.0,71.78,282.8,1,q1_q17_dr25_tce,5982.0,4.493,0.96,295.4783,39.867722,15.95,0
4761060,23.53299148897402,0.0004968667976231,0.5,0.0004487846949866,4761060,K02249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,13.37935853,140.92523,0.974,8.809,353.5,6.65,1395.0,896.56,36.2,1,q1_q17_dr25_tce,6739.0,3.712,2.702,295.54712,39.861759,12.301,0
4762283,22.072761771325823,0.0140315968744829,0.5,0.0161899814170598,4762283,K07706.01,,CANDIDATE,CANDIDATE,0.837,0,0,0,0,42.049523793,167.3423568,0.23,2.1372,607.9,1.19,303.0,2.0,5.1,1,q1_q17_dr25_tce,4281.0,4.761,0.48,295.79251,39.89257,15.263,1
4763020,715.6356964693438,0.0002637352029731,2.9000000000000004,0.0001276118129654,4763020,K08097.01,,FALSE POSITIVE,FALSE POSITIVE,0.017,1,0,0,0,384.09781,418.6723,0.016,12.55,100.1,1.63,330.0,2.8,8.7,1,q1_q17_dr25_tce,5884.0,3.979,1.628,295.94016,39.849072,12.578,0
4764774,452.3209112785123,0.005963326415373,10.0,0.0013375811688342,4764774,K04825.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.29019586,132.11311,0.044,3.741,86.5,0.78,1530.0,1293.44,11.1,1,q1_q17_dr25_tce,5693.0,4.558,0.842,296.28137,39.874969,15.274,0
4768756,21.62829153194463,5.61070657490884e-05,5.25,0.0001720921718787,4768756,K06451.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.40440112,133.1975,0.669,5.49,27.1,0.42,1172.0,447.52,16.7,1,q1_q17_dr25_tce,5433.0,4.55,0.769,297.1174,39.859112,12.632,0
4768846,21.26791868205404,0.0010016124299609,2.9000000000000004,0.002117186724835,4768846,K02077.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.25483232,132.18633,0.547,2.67,117.6,2.89,2748.0,13493.55,11.4,1,q1_q17_dr25_tce,6168.0,3.75,2.572,297.13702,39.891842,13.298,0
4769799,21.92754473999585,0.0134584899282057,0.5,0.0026649392444394,4769799,K05086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,21.92866538,135.528574,0.931,9.7526,22178.4,65.97,983.0,220.41,664.6,1,q1_q17_dr25_tce,5001.0,3.469,3.028,297.31741,39.877972,10.946,0
4769824,380.4588386042651,0.0012689564007324,2.9000000000000004,0.0006108771063742,4769824,K06452.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,21.926779,135.5453,0.542,10.05,198.6,1.26,618.0,34.52,10.5,1,q1_q17_dr25_tce,5853.0,4.544,0.868,297.32239,39.87299,15.407,0
4769931,21.60765215259786,0.008424981877817,2.9000000000000004,0.0112480970489275,4769931,K04058.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.87886973,133.07604,0.657,3.876,181.9,1.04,1236.0,553.59,23.9,1,q1_q17_dr25_tce,5448.0,4.613,0.734,297.34418,39.88501,13.907,0
4770174,376.32200929695705,0.0003888245649075,2.9000000000000004,0.0002458952637447,4770174,K02971.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.09595681,134.59214,0.685,5.502,65.7,1.26,1259.0,593.42,18.1,1,q1_q17_dr25_tce,6313.0,4.228,1.467,297.39371,39.829041,12.742,1
4770174,376.32200929695705,0.0003888245649075,2.9000000000000004,0.0002458952637447,4770174,K02971.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,31.9533679,159.6588,0.773,8.424,106.1,1.65,725.0,65.15,15.2,2,q1_q17_dr25_tce,6313.0,4.228,1.467,297.39371,39.829041,12.742,1
4770365,26.756383442913624,0.003218925115861,10.0,0.0040356077879797,4770365,K01475.01,Kepler-1669 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.609321941,178.94178,0.016,1.6067,728.5,1.57,958.0,199.28,35.3,1,q1_q17_dr25_tce,4224.0,4.662,0.603,297.43039,39.847839,15.937,1
4770365,26.756383442913624,0.003218925115861,10.0,0.0040356077879797,4770365,K01475.02,Kepler-1669 b,CONFIRMED,CANDIDATE,0.975,0,0,0,0,9.51220046,185.47893,0.133,2.9497,1169.4,1.99,530.0,18.66,31.9,2,q1_q17_dr25_tce,4224.0,4.662,0.603,297.43039,39.847839,15.937,1
4770365,26.756383442913624,0.003218925115861,10.0,0.0040356077879797,4770365,K01475.03,Kepler-1669 d,CONFIRMED,CANDIDATE,0.987,0,0,0,0,4.72941177,132.93871,0.236,2.234,434.3,1.22,669.0,47.3,14.6,3,q1_q17_dr25_tce,4224.0,4.662,0.603,297.43039,39.847839,15.937,1
4770617,21.1101369787784,9.724841578700552e-05,10.0,0.0004291225698516,4770617,K02243.01,Kepler-1154 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.18560081,132.32455,0.012,4.054,252.6,2.34,1314.0,705.79,27.6,1,q1_q17_dr25_tce,6172.0,4.198,1.471,297.47711,39.877239,14.806,1
4770617,21.1101369787784,9.724841578700552e-05,10.0,0.0004291225698516,4770617,K02243.02,Kepler-1154 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,8.45805119,137.06123,0.697,2.998,258.7,2.52,1117.0,367.05,18.3,2,q1_q17_dr25_tce,6172.0,4.198,1.471,297.47711,39.877239,14.806,1
4770617,21.1101369787784,9.724841578700552e-05,10.0,0.0004291225698516,4770617,K02243.03,,CANDIDATE,CANDIDATE,0.972,0,0,0,0,31.4452709,154.58136,0.97,1.758,531.1,4.55,721.0,63.78,12.7,3,q1_q17_dr25_tce,6172.0,4.198,1.471,297.47711,39.877239,14.806,1
4772095,590.4299060874289,0.0005974573214566,10.0,0.0005847103150215,4772095,K08250.01,,FALSE POSITIVE,FALSE POSITIVE,0.11,1,0,0,0,99.299502,138.7153,0.526,3.631,408.5,5.4,682.0,51.2,6.6,1,q1_q17_dr25_tce,6832.0,3.851,2.578,297.76138,39.854195,13.293,0
4773155,25.706715116370788,0.1824977852305243,0.5,0.0362460232734811,4773155,K06453.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,25.706001174,156.644215,0.43,10.969,464960.0,67.11,579.0,26.55,2008.1,1,q1_q17_dr25_tce,5642.0,4.498,0.903,297.98264,39.894081,13.592,0
4773392,26.870010679990624,0.0001210423523042,2.9000000000000004,0.0002863424317291,4773392,K04367.01,,CANDIDATE,CANDIDATE,0.971,0,0,0,0,170.995748,163.95737,0.839,3.88,477.1,4.9,463.0,10.86,15.5,1,q1_q17_dr25_tce,6127.0,3.991,1.983,298.03305,39.883179,13.985,1
4774646,534.1265153067087,0.0003069133182236,7.65,0.0002183963835555,4774646,K07707.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.559517155,132.07411,0.328,0.596,57.9,1.04,2762.0,13839.66,12.7,1,q1_q17_dr25_tce,6462.0,4.266,1.309,298.27521,39.850971,13.741,0
4813563,510.9138720744919,0.0059665738820386,10.0,0.001655488196886,4813563,K01959.01,Kepler-1026 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,36.5157639,151.28989,0.787,3.6577,861.3,2.55,425.0,7.71,34.7,1,q1_q17_dr25_tce,4847.0,4.54,0.781,283.60526,39.997978,14.254,1
4813750,20.747982677906805,0.0001448981807389,10.0,0.0013704653050172,4813750,K05088.01,,CANDIDATE,CANDIDATE,0.627,0,0,0,0,49.1782244,165.7659,0.315,5.8,449.0,1.79,468.0,11.32,9.4,1,q1_q17_dr25_tce,5674.0,4.473,0.839,283.67819,39.964279,15.527,1
4813793,24.41198459032464,4.486853316249552e-05,10.0,0.0001407200012976,4813793,K07708.01,,CANDIDATE,CANDIDATE,0.867,0,0,0,0,6.70242786,133.17733,0.369,1.221,65.3,1.82,1367.0,827.56,8.8,1,q1_q17_dr25_tce,5466.0,3.735,2.224,283.69885,39.936642,12.954,1
4814502,49.0420288555824,0.0039377067781987,2.9000000000000004,0.0052847378473275,4814502,K04004.01,Kepler-1933 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.94330596,135.57568,0.928,2.9334,126.2,1.41,1058.0,296.74,27.7,1,q1_q17_dr25_tce,5661.0,4.415,1.008,283.99509,39.917,12.697,1
4815520,293.3460074202697,0.0012044131012384,7.65,0.0005175559954675,4815520,K00367.01,Kepler-1656 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,31.578651216,177.206237,0.04,2.12791,2125.4,4.52,570.0,24.94,324.3,1,q1_q17_dr25_tce,5733.0,4.442,0.99,284.47217,39.911812,11.105,1
4815612,21.19115340602296,0.0290541086409716,0.5,0.0324048246486666,4815612,K05090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.928420823,131.58805,0.818,3.8253,191238.0,79.4,1882.0,2960.96,438.3,1,q1_q17_dr25_tce,6615.0,4.257,1.326,284.52118,39.950661,15.175,0
4820550,29.321107106275218,0.0015478201418485,7.65,0.0030736396146152,4820550,K03823.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,202.1168173,292.05064,0.906,4.683,2701.2,5.8,286.0,1.59,56.3,1,q1_q17_dr25_tce,5536.0,4.498,0.917,286.77145,39.983822,13.922,1
4824268,152.14892178524482,0.1231295131122651,0.5,0.0089131792349634,4824268,K03533.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,152.15144795,215.015903,0.857,26.8612,151815.0,53.89,362.0,4.04,2163.4,1,q1_q17_dr25_tce,6217.0,4.472,0.989,288.28284,39.992222,14.61,0
4826110,26.699709608819195,9.283872680761028e-05,10.0,0.0004315717596611,4826110,K01524.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.333395306,134.18228,0.151,1.188,114.5,0.86,1390.0,880.53,11.5,1,q1_q17_dr25_tce,5199.0,4.527,0.811,288.92575,39.90155,15.299,0
4826439,35.88311670543753,0.2311144313413421,0.5,0.1143528252597559,4826439,K06121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.237147407,132.6581514,0.466,7.06623,435364.0,106.18,2107.0,4680.26,5557.4,1,q1_q17_dr25_tce,6064.0,4.16,1.449,289.02982,39.951889,13.82,0
4827723,22.068855979061752,0.0020256963285997,10.0,0.0033667480305679,4827723,K00632.01,Kepler-629 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.23858162,171.21912,0.147,3.1199,268.2,1.34,816.0,104.51,41.6,1,q1_q17_dr25_tce,5411.0,4.561,0.831,289.41782,39.945011,13.359,1
4828341,252.9715277585652,0.0031658639148647,0.5,0.0008823766019689,4828341,K01496.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,36.12895451,388.551318,1.474,2.2348,3758.6,53.72,546.0,21.05,66.3,1,q1_q17_dr25_tce,5921.0,4.484,0.912,289.60678,39.938332,15.6,0
4829935,20.417340696048587,0.0001561541926116,5.25,0.0004135891354151,4829935,K02395.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,16.9329284,132.15407,0.319,1.218,488.3,2.46,793.0,93.34,20.4,1,q1_q17_dr25_tce,6310.0,4.417,1.095,290.06293,39.922272,14.779,0
4830605,47.92741424246248,0.0007567953444363,0.5,0.0006752518279469,4830605,K01660.01,,CANDIDATE,CANDIDATE,0.985,0,0,0,0,35.6364022,164.17496,0.654,4.888,452.6,1.99,537.0,19.62,15.7,1,q1_q17_dr25_tce,5926.0,4.532,0.887,290.24103,39.96801,15.614,1
4831728,563.5960577268916,0.0022949847614965,2.9000000000000004,0.0004213271702173,4831728,K02739.01,Kepler-1330 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.10773789,135.1032,0.151,3.828,294.9,1.98,879.0,140.75,25.3,1,q1_q17_dr25_tce,5480.0,4.26,1.174,290.57672,39.95689,15.017,1
4831728,563.5960577268916,0.0022949847614965,2.9000000000000004,0.0004213271702173,4831728,K02739.02,,CANDIDATE,CANDIDATE,0.899,0,0,0,0,7.0956395,135.0007,0.06,3.465,108.1,1.2,989.0,225.73,10.5,2,q1_q17_dr25_tce,5480.0,4.26,1.174,290.57672,39.95689,15.017,1
4832175,31.87016832125908,0.0025557957048971,7.65,0.0030110365682455,4832175,K02846.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.947738312,132.38567,0.022,1.206,202.2,0.88,1229.0,537.85,13.9,1,q1_q17_dr25_tce,4464.0,4.643,0.638,290.73154,39.920269,15.761,0
4832197,20.01212902310756,0.0054959329491515,0.5,0.0055007303553017,4832197,K01661.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.94773253,137.12993,1.186,1.7645,11306.0,45.58,2321.0,6862.81,103.9,1,q1_q17_dr25_tce,6302.0,4.183,1.269,290.73804,39.919651,11.51,0
4832225,20.85759171308177,0.0002973278164152,0.5,0.000396159063767,4832225,K04013.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.947730124,132.39338,0.473,1.1171,152.5,2.82,3914.0,55681.21,18.0,2,q1_q17_dr25_tce,9464.0,4.116,2.184,290.74661,39.91103,9.072,0
4832837,28.7731241106314,0.0024197957656314,10.0,0.0030678938647184,4832837,K00605.01,Kepler-621 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.628117322,169.718913,0.612,1.8289,936.8,1.77,737.0,69.56,98.1,1,q1_q17_dr25_tce,3939.0,4.705,0.557,290.92731,39.91415,14.915,1
4832837,28.7731241106314,0.0024197957656314,10.0,0.0030678938647184,4832837,K00605.02,,CANDIDATE,CANDIDATE,0.917,0,0,0,0,5.06546874,131.94499,0.477,2.203,121.1,0.62,592.0,29.01,10.4,2,q1_q17_dr25_tce,3939.0,4.705,0.557,290.92731,39.91415,14.915,1
4833421,588.3712820017392,0.0019959453279926,5.25,0.0015006483945794,4833421,K00232.01,Kepler-122 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.466004437,134.003258,0.209,5.0066,2232.1,5.65,897.0,152.76,304.6,1,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247,1
4833421,588.3712820017392,0.0019959453279926,5.25,0.0015006483945794,4833421,K00232.02,Kepler-122 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.766165573,134.01725,0.017,3.8314,364.8,2.27,1159.0,426.48,65.6,2,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247,1
4833421,588.3712820017392,0.0019959453279926,5.25,0.0015006483945794,4833421,K00232.03,Kepler-122 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.58752788,142.96728,0.009,4.4968,336.8,2.18,747.0,73.42,34.0,4,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247,1
4833421,588.3712820017392,0.0019959453279926,5.25,0.0015006483945794,4833421,K00232.04,Kepler-122 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,37.9962369,162.97984,0.023,6.7751,403.7,2.39,618.0,34.55,37.8,3,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247,1
4833421,588.3712820017392,0.0019959453279926,5.25,0.0015006483945794,4833421,K00232.05,Kepler-122 f,CONFIRMED,CANDIDATE,1.0,0,0,0,0,56.2590881,164.21993,0.026,8.114,348.8,2.22,543.0,20.49,29.7,5,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247,1
4839180,35.40826780708252,0.1238926530604001,0.5,0.0371169749837522,4839180,K06456.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.426344495,134.231165,0.668,5.84235,276139.0,78.3,1316.0,709.74,732.5,1,q1_q17_dr25_tce,6228.0,4.277,1.226,292.83759,39.93383,13.501,0
4840156,210.40163762767764,0.000306275680465,2.9000000000000004,0.0002529771749877,4840156,K07709.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.69487041,131.59964,0.554,2.553,62.1,0.97,1440.0,1020.03,10.3,1,q1_q17_dr25_tce,5823.0,4.283,1.187,293.09384,39.974579,14.464,0
